Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,maire OR mairesse,22,ICI.Radio-Canada.ca,Le maire de Saint-Jean-de-la-Lande devant la Commission municipale du Québec,2021-07-14,20,https://ici.radio-canada.ca/nouvelle/1809061/jean-marc-belzile-saint-jean-de-la-lande-deontologie-commission-municipale,2021-08-03 19:42:54,local
Montréal_V2,maire OR mairesse,23,Le Journal de Québec,Lévis: un parti veut mettre fin au «one-man-show» du maire Gilles Lehouillier,2021-07-28,6,https://www.journaldequebec.com/2021/07/28/levis-un-parti-veut-mettre-fin-au-one-man-show-du-maire,2021-08-03 19:42:54,local
Montréal_V2,maire OR mairesse,24,La Presse,La mairesse de Montréal inaugure une peinture à l'honneur du Canadien,2021-07-10,24,https://www.lapresse.ca/actualites/grand-montreal/2021-07-10/la-mairesse-de-montreal-inaugure-une-peinture-a-l-honneur-du-canadien.php,2021-08-03 19:42:54,local
Montréal_V2,maire OR mairesse,25,Le Nouvelliste - Groupe Capitales Médias,L'attente du maire Tremblay | La griffe à Beaudoin | Chroniques,2021-07-29,5,https://www.lenouvelliste.ca/chroniques/la-griffe-a-beaudoin/lattente-du-maire-tremblay-1ae0ac8fc336460a8b556b7fb706880e,2021-08-03 19:42:55,local
Montréal_V2,candidat,1,L'Hebdo Journal,NPD: Adis Simidzija officiellement candidat,2021-08-03,0,https://www.lhebdojournal.com/npd-adis-simidzija-officiellement-candidat/,2021-08-03 19:43:03,local
Montréal_V2,candidat,2,Le Soleil - Groupe Capitales Médias,"Daniel Ortega, candidat débarrassé de ses adversaires les plus sérieux",2021-08-02,1,https://www.lesoleil.com/actualite/monde/daniel-ortega-candidat-debarrasse-de-ses-adversaires-les-plus-serieux-b46023a4aaec3a681a3f9b65c956b338,2021-08-03 19:43:04,local
Montréal_V2,candidat,3,Info Dimanche,Simon Bérubé candidat à l'investiture du Bloc québécois | infodimanche.com,2021-08-03,0,https://www.infodimanche.com/actualites/actualite/433316/simon-berube-candidat-a-linvestiture-du-bloc-quebecois,2021-08-03 19:43:04,local
Montréal_V2,candidat,4,Le Nouvelliste - Groupe Capitales Médias,Élections à Trois-Rivières: Marc-Antoine Berthiaume candidat dans Richelieu,2021-08-03,0,https://www.lenouvelliste.ca/actualites/trois-rivieres/elections-a-trois-rivieres-marc-antoine-berthiaume-candidat-dans-richelieu-cd6d0a2e4300d63055e29d50c5afd6f2,2021-08-03 19:43:04,local
Montréal_V2,candidat,5,iHeartRadio,Stéphane Bégin pourrait devenir candidat libéral dans Jonquière,2021-08-02,1,https://www.iheartradio.ca/energie/energie-saguenay/nouvelles/stephane-begin-pourrait-devenir-candidat-liberal-dans-jonquiere-1.15769558,2021-08-03 19:43:04,local
Montréal_V2,candidat,6,L'Hebdo du Saint-Maurice,5 aspects à considérer avant d'engager le bon candidat,2021-08-02,1,https://www.lhebdodustmaurice.com/5-aspects-a-considerer-avant-dengager-le-bon-candidat/,2021-08-03 19:43:05,local
Montréal_V2,candidat,7,La Releve,"Stéphane Williams, de nouveau candidat lors des prochaines élections municipales",2021-08-03,0,https://www.lareleve.qc.ca/2021/08/03/stephane-williams-de-nouveau-candidat-lors-des-prochaines-elections-municipales/,2021-08-03 19:43:05,local
Montréal_V2,candidat,8,Courrier Frontenac,Éric Labonté pourrait être candidat aux prochaines élections fédérales,2021-08-02,1,https://www.courrierfrontenac.qc.ca/2021/08/02/eric-labonte-pourrait-etre-candidat-aux-prochaines-elections-federales/,2021-08-03 19:43:05,local
Montréal_V2,candidat,9,La Presse,"Joe Ortona, candidat pour l'équipe Coderre | Congédié de son poste de procureur à la Ville en 2016",2021-07-30,4,https://www.lapresse.ca/actualites/grand-montreal/2021-07-30/joe-ortona-candidat-pour-l-equipe-coderre/congedie-de-son-poste-de-procureur-a-la-ville-en-2016.php,2021-08-03 19:43:05,local
Montréal_V2,candidat,10,Le Quotidien - Groupe Capitales Médias,L'entraîneur-adjoint des Sags Claude Bouchard candidat dans le district #2,2021-08-02,1,https://www.lequotidien.com/actualites/politique/lentraineur-adjoint-des-sags-claude-bouchard-candidat-dans-le-district-2-88979fde0a3830bbf988a25d84b83f55,2021-08-03 19:43:05,local
Montréal_V2,candidat,11,ICI.Radio-Canada.ca,"Le NPD de l'Ontario recrute Harvey Bischof, ex-président d'un syndicat d'enseignants",2021-08-03,0,https://ici.radio-canada.ca/nouvelle/1813902/politique-provinciale-elections-npd-candidat-2022-education,2021-08-03 19:43:06,local
Montréal_V2,candidat,12,Courrier Laval,Action Laval a son candidat dans Marigot,2021-07-30,4,https://courrierlaval.com/action-laval-a-son-candidat-dans-marigot/,2021-08-03 19:43:06,local
Montréal_V2,candidat,13,Libération,"PS : Stéphane Le Foll, candidat à une primaire qui n’existe pas",2021-08-03,0,https://www.liberation.fr/politique/ps-stephane-le-foll-candidat-a-une-primaire-qui-nexiste-pas-20210803_5TRJ5VUMFNHRRM4D7CY2YMT4NY/,2021-08-03 19:43:06,local
Montréal_V2,candidat,14,Les 2 Rives,Communautaire : le candidat Jocelyn Daneau d�...,2021-07-30,4,https://www.les2rives.com/communautaire-le-candidat-jocelyn-daneau-devoile-quatre-engagements/,2021-08-03 19:43:06,local
Montréal_V2,candidat,15,Le Courrier Sud,Mario Guilbert candidat dans Saint-Grégoire,2021-07-27,7,https://www.lecourriersud.com/mario-guilbert-candidat-dans-saint-gregoire/,2021-08-03 19:43:07,local
Montréal_V2,candidat,16,L'Express - Drummondville,Autodrome Drummond : un candidat souhaite des changements - L'Express,2021-07-30,4,https://www.journalexpress.ca/2021/07/30/autodrome-drummond-un-candidat-souhaite-des-changements/,2021-08-03 19:43:07,local
Montréal_V2,candidat,17,La Voix de l'est - Groupe Capitales Médias,Un troisième candidat à la mairie de Granby,2021-07-29,5,https://www.lavoixdelest.ca/actualites/un-troisieme-candidat-a-la-mairie-de-granby-6a6987d5053b70e31597ae563e9d36db,2021-08-03 19:43:07,local
Montréal_V2,candidat,18,Granby Express,Paul Goulet: de spectateur à candidat,2021-07-22,12,https://www.granbyexpress.com/2021/07/22/paul-goulet-de-spectateur-a-candidat/,2021-08-03 19:43:07,local
Montréal_V2,candidat,19,Le Journal de Montréal,Jérémy Gabriel veut être candidat aux élections,2021-07-21,13,https://www.journaldemontreal.com/2021/07/21/jeremy-grabriel-candidat-pour-le-npd-1,2021-08-03 19:43:07,local
Montréal_V2,candidat,20,Le Journal de Québec,Un deuxième candidat pour la mairie de Sept-Îles,2021-07-09,25,https://www.journaldequebec.com/2021/07/09/un-deuxieme-candidat-pour-la-mairie-de-sept-iles-1,2021-08-03 19:43:08,local
Montréal_V2,candidat,21,La Tribune - Groupe Capitales Médias,Le Parti conservateur change de candidat dans Sherbrooke,2021-07-20,14,https://www.latribune.ca/actualites/sherbrooke/le-parti-conservateur-change-de-candidat-dans-sherbrooke-e59deda9bd8046ac43676cc3c7bec8e1,2021-08-03 19:43:08,local
Montréal_V2,candidat,22,La Presse,Élections fédérales | Mark Carney ne sera pas candidat pour les libéraux,2021-07-20,14,https://www.lapresse.ca/actualites/politique/2021-07-20/elections-federales/mark-carney-ne-sera-pas-candidat-pour-les-liberaux.php,2021-08-03 19:43:08,local
Montréal_V2,candidat,23,Granby Express,Granby: un autre candidat dans le district 8,2021-07-12,22,https://www.granbyexpress.com/2021/07/12/granby-un-autre-candidat-dans-le-district-8/,2021-08-03 19:43:08,local
Montréal_V2,candidat,24,Jeune Afrique,"Présidentielle au Mali : qui sera le candidat de l'URD, le parti de feu Soumaïla Cissé ? – Jeune Afrique",2021-08-03,0,https://www.jeuneafrique.com/1210168/politique/presidentielle-au-mali-qui-sera-le-candidat-de-lurd-le-parti-de-soumaila-cisse/,2021-08-03 19:43:08,local
Montréal_V2,candidat,25,L'Hebdo Journal,Martin Francoeur candidat à l'investiture du Parti libéral du Canada,2021-07-15,19,https://www.lhebdojournal.com/martin-francoeur-candidat-a-linvestiture-du-parti-liberal-du-canada/,2021-08-03 19:43:09,local
Montréal_V2,préfet,1,LaDepeche.fr,"""Un ton grave et catastrophique"" : filmé en train de donner des consignes à l'ARS, le préfet de Guadeloupe cré",2021-08-03,0,https://www.ladepeche.fr/amp/2021/08/03/un-ton-grave-et-catastrophique-filme-en-train-de-donner-des-consignes-a-lars-le-prefet-de-guadeloupe-cree-la-polemique-9712047.php,2021-08-03 19:43:17,local
Montréal_V2,préfet,2,La Presse,COVID-19 | La Guadeloupe reconfinée pour au moins trois semaines,2021-08-03,0,https://www.lapresse.ca/international/caraibes/2021-08-03/covid-19/la-guadeloupe-reconfinee-pour-au-moins-trois-semaines.php,2021-08-03 19:43:17,local
Montréal_V2,préfet,3,Outre-mer la 1ère,"Alexandre Rochatte : ""J'assume mes propos"" - Guadeloupe la 1ère",2021-08-03,0,https://la1ere.francetvinfo.fr/guadeloupe/alexandre-rochatte-j-assume-mes-propos-1072687.amp,2021-08-03 19:43:18,local
Montréal_V2,préfet,4,Franceinfo,"Covid-19 : avec le reconfinement, le préfet de Guadeloupe espère ""casser une tendance folle""",2021-08-03,0,https://www.francetvinfo.fr/france/guadeloupe/covid-19-avec-le-reconfinement-le-prefet-de-guadeloupe-espere-casser-une-tendance-folle_4725757.html,2021-08-03 19:43:18,local
Montréal_V2,préfet,5,Valeurs Actuelles,"« On adopte un ton grave et catastrophique » : pensant ne pas être filmé, le préfet de Guadeloupe dicte à l'ARS la marche à suivre",2021-08-03,0,https://www.valeursactuelles.com/politique/on-adopte-un-ton-grave-et-catastrophique-pensant-ne-pas-etre-filme-le-prefet-de-guadeloupe-dicte-a-lars-la-marche-a-suivre/,2021-08-03 19:43:18,local
Montréal_V2,préfet,6,L'Indépendant,Covid-19 - Le préfet de l'Hérault interdit les rassemblements nocturnes de plus de 10 personnes dès ce mardi s,2021-08-03,0,https://www.lindependant.fr/2021/08/03/covid-19-le-prefet-de-lherault-interdit-les-rassemblements-nocturnes-de-plus-de-10-personnes-des-ce-mardi-soir-9711008.php,2021-08-03 19:43:19,local
Montréal_V2,préfet,7,Le Progrès,Arinthod | Le préfet David Philot a rendu visite à la commune,2021-08-02,1,https://www.leprogres.fr/politique/2021/08/03/le-prefet-david-philot-a-rendu-visite-a-la-commune,2021-08-03 19:43:19,local
Montréal_V2,préfet,8,Le Quotidien - Groupe Capitales Médias,Rivière Péribonka: réplique au préfet | Carrefour des lecteurs | Opinions,2021-08-01,2,https://www.lequotidien.com/opinions/carrefour-des-lecteurs/riviere-peribonka-replique-au-prefet-7741e4f36c34bb848f89cc4e20dd5083,2021-08-03 19:43:19,local
Montréal_V2,préfet,9,actu.fr,Le préfet de l’Aveyron présente les différents moyens de protéger une femme victime de violence,2021-08-03,0,https://actu.fr/societe/le-prefet-de-l-aveyron-presente-les-differents-moyens-de-proteger-une-femme-victime-de-violence_43897494.html/amp,2021-08-03 19:43:20,local
Montréal_V2,préfet,10,Sud Ouest,Arcachon : le nouveau sous-préfet a pris ses fonctions,2021-08-02,1,https://www.sudouest.fr/gironde/arcachon/arcachon-le-nouveau-sous-prefet-a-pris-ses-fonctions-4452455.php,2021-08-03 19:43:20,local
Montréal_V2,préfet,11,actu.fr,Covid-19. Le préfet du Gers dépose un arrêté interdisant la consommation d’alcool sur la voie publique,2021-08-02,1,https://actu.fr/societe/coronavirus/covid-19-le-prefet-du-gers-depose-un-arrete-interdisant-la-consommation-d-alcool-sur-la-voie-publique_43875978.html/amp,2021-08-03 19:43:20,local
Montréal_V2,préfet,12,TourMaG.com,Réunion : le préfet annonce un confinement de deux semaines,2021-07-29,5,https://www.tourmag.com/Reunion-le-prefet-annonce-un-confinement-de-deux-semaines_a109858.html,2021-08-03 19:43:21,local
Montréal_V2,préfet,13,Le Moniteur de Seine-et-Marne,"Sécurité routière : opération de sensibilisation avec le préfet Lionel Breffe était présent, le 31 juillet, au",2021-08-03,0,https://www.lemoniteur77.com/securite-routiere-operation-de-sensibilisation-avec-le-prefet-6512.html,2021-08-03 19:43:21,local
Montréal_V2,préfet,14,France Bleu,Finistère : le port du masque à nouveau obligatoire dans certains secteurs en extérieur,2021-08-02,1,https://www.francebleu.fr/infos/sante-sciences/finistere-le-port-du-masque-a-nouveau-obligatoire-dans-certains-secteurs-en-exterieur-1627929939,2021-08-03 19:43:22,local
Montréal_V2,préfet,15,actu.fr,"Toulouse. Un nouvelle manif anti-pass sanitaire prévue, le préfet interdit l'accès au centre-ville",2021-08-03,0,https://actu.fr/occitanie/toulouse_31555/toulouse-un-nouvelle-manif-anti-pass-sanitaire-prevue-le-prefet-interdit-l-acces-au-centre-ville_43896032.html/amp,2021-08-03 19:43:22,local
Montréal_V2,préfet,16,Le journal du Gers,L'entreprise Jeld Wen ouvre ses portes au Préfet du Gers,2021-08-03,0,https://lejournaldugers.fr/article/50243-lentreprise-jeld-wen-ouvre-ses-portes-au-prefet-du-gers,2021-08-03 19:43:22,local
Montréal_V2,préfet,17,Est Républicain,Photos | Le préfet de Meurthe-et-Moselle en visite chez Vauconsant à Dombasle-sur-Meurthe,2021-08-01,2,https://www.estrepublicain.fr/societe/2021/08/02/le-prefet-de-meurthe-et-moselle-en-visite-chez-vauconsant-a-dombasle-sur-meurthe,2021-08-03 19:43:23,local
Montréal_V2,préfet,18,TourMaG.com,Guadeloupe : le préfet réinstaure les motifs impérieux avec la métropole !,2021-07-29,5,https://www.tourmag.com/Guadeloupe-le-prefet-reinstaure-les-motifs-imperieux-avec-la-metropole-_a109848.html,2021-08-03 19:43:23,local
Montréal_V2,préfet,19,France Bleu,"À Montpellier, le préfet et le maire sur le terrain lors d'une opération de police",2021-07-29,5,https://www.francebleu.fr/infos/societe/a-montpellier-le-prefet-et-le-maire-sur-le-terrain-lors-d-une-operation-de-police-1627496678,2021-08-03 19:43:23,local
Montréal_V2,préfet,20,Ma Côte-Nord,Les services postaux s'améliorent en Basse-Côte-Nord se réjouissent le préfet et la députée,2021-07-22,12,https://macotenord.com/les-services-postaux-sameliorent-en-basse-cote-nord-se-rejouissent-le-prefet-et-la-deputee/,2021-08-03 19:43:23,local
Montréal_V2,préfet,21,agencebeninpresse.info,Le préfet Sètonnougbo fait meilleur officier de l'administration territoriale,2021-08-02,1,http://www.agencebeninpresse.info/web/depeche/3/le-prefet-setonnougbo-fait-meilleur-officier-de-l-administration-territoriale,2021-08-03 19:43:24,local
Montréal_V2,préfet,22,Ouest-France éditions locales,Côtes-d’Armor. Le préfet interdit à nouveau les rassemblements festifs à caractère musical,2021-07-30,4,https://amp.ouest-france.fr/bretagne/saint-brieuc-22000/cotes-d-armor-le-prefet-interdit-a-nouveau-les-rassemblements-festifs-a-caractere-musical-3a9a3cf6-f137-11eb-b7f6-ca65981ebc3b,2021-08-03 19:43:24,local
Montréal_V2,préfet,23,France Bleu,"Covid-19 -""La situation sanitaire s'aggrave"" justifie le sous-préfet de Bayonne sur les nouvelles restrictions",2021-07-26,8,https://www.francebleu.fr/infos/politique/la-situation-sanitaire-s-aggrave-justifie-le-sous-prefet-de-bayonne-a-propos-des-nouvelles-1627326771,2021-08-03 19:43:25,local
Montréal_V2,préfet,24,Ouest-France,"En visite à Lorient, le préfet du Morbihan incite à la vaccination et défend le passe sanitaire",2021-07-28,6,https://www.ouest-france.fr/bretagne/morbihan/en-visite-a-lorient-le-prefet-du-morbihan-incite-a-la-vaccination-et-defend-le-passe-sanitaire-e1162782-ef86-11eb-b392-b52b571b94f4,2021-08-03 19:43:25,local
Montréal_V2,préfet,25,Ouest-France,Nantes. Le préfet saisit la justice contre la campagne parodique de Nantes révoltée,2021-07-29,5,https://www.ouest-france.fr/pays-de-la-loire/nantes-44000/nantes-le-prefet-saisit-la-justice-contre-la-campagne-parodique-de-nantes-revoltee-6840c736-f094-11eb-9dfd-b6d2c08f691c,2021-08-03 19:43:25,local
Montréal_V2,"""travaux routiers""",1,Le Journal de Québec,Grève des ingénieurs: des travaux routiers pourraient subir un impact,2021-07-14,20,https://www.journaldequebec.com/2021/07/14/greve-des-ingenieurs-des-travaux-routiers-pourraient-subir-un-impact,2021-08-03 19:43:32,local
Montréal_V2,"""travaux routiers""",2,Le Droit - Groupe Capitales Médias,"Près de 2,3 M$ pour d'importants travaux routiers dans la municipalité de Pontiac",2021-07-28,6,https://www.ledroit.com/actualites/pres-de-23-m-pour-dimportants-travaux-routiers-dans-la-municipalite-de-pontiac-a003ab58f2d75ac3805db605b2c00358,2021-08-03 19:43:33,local
Montréal_V2,"""travaux routiers""",3,CIMT-CHAU,Saint-Siméon : Des travaux routiers qui dérangent - TVA CIMT CHAU,2021-07-12,22,https://cimtchau.ca/nouvelles/saint-simeon-des-travaux-routiers-qui-derangent/,2021-08-03 19:43:33,local
Montréal_V2,"""travaux routiers""",4,Québec Hebdo,Phase intensive des travaux routiers sur Notre-Dame,2021-07-05,29,https://www.quebechebdo.com/local/journal-lappel/260618/phase-intensive-des-travaux-routiers-sur-notre-dame/,2021-08-03 19:43:33,local
Montréal_V2,"""travaux routiers""",5,Le Quotidien - Groupe Capitales Médias,Près de 1 M$ pour le prolongement de la rue de la Science à Alma,2021-08-03,0,https://www.lequotidien.com/actualites/pres-de-1-m-pour-le-prolongement-de-la-rue-de-la-science-a-alma-25a6dc10c51ebfac7d2c5ee514ac66ac,2021-08-03 19:43:33,local
Montréal_V2,"""travaux routiers""",6,Le Journal de Québec,Employés du CIUSSS: 155 000 $ d'hôtel pendant les travaux sur le pont Pierre-Laporte,2021-07-22,12,https://www.journaldequebec.com/2021/07/22/employes-du-ciusss-155000-dhotel-pendant-les-travaux-sur-le-pont,2021-08-03 19:43:34,local
Montréal_V2,"""travaux routiers""",7,Hebdo Rive Nord,Les travaux se poursuivent à Repentigny,2021-07-27,7,https://www.hebdorivenord.com/article/2021/07/27/les-travaux-se-poursuivent-a-repentigny,2021-08-03 19:43:34,local
Montréal_V2,"""travaux routiers""",8,Le journal de Lévis,Travaux à surveiller au cours des prochaines semaines,2021-07-26,8,https://www.journaldelevis.com/1092/Faits_divers.html?id=81186,2021-08-03 19:43:34,local
Montréal_V2,"""travaux routiers""",9,L'Avant-Poste,Val-Brillant : les travaux se poursuivent de plus belle,2021-07-21,13,https://www.lavantposte.ca/article/2021/07/21/val-brillant-les-travaux-se-poursuivent-de-plus-belle,2021-08-03 19:43:34,local
Montréal_V2,"""travaux routiers""",10,Ontario Newsroom,Restrictions s'adressant à l'industrie pour soutenir les efforts de lutte contre les incendies | Salle de presse de l'Ontario,2021-07-19,15,https://news.ontario.ca/fr/bulletin/1000548/restrictions-sadressant-a-lindustrie-pour-soutenir-les-efforts-de-lutte-contre-les-incendies,2021-08-03 19:43:34,local
Montréal_V2,"""travaux routiers""",11,actu.fr,Essonne. Au moins trois mois de travaux routiers autour de la RD445 à Fleury-Mérogis,2021-07-27,7,https://actu.fr/ile-de-france/fleury-merogis_91235/essonne-au-moins-quatre-mois-de-travaux-routiers-autour-de-la-rd445-a-fleury-merogis_43735310.html/amp,2021-08-03 19:43:35,local
Montréal_V2,"""travaux routiers""",12,Bien Public,Chazeuil | Des travaux routiers en cours,2021-07-09,25,https://www.bienpublic.com/societe/2021/07/09/des-travaux-routiers-en-cours,2021-08-03 19:43:36,local
Montréal_V2,"""travaux routiers""",13,LaDepeche.fr,Travaux routiers en Ariège : pourquoi y-a-t-il des gravillons sur la chaussée ?,2021-07-06,28,https://www.ladepeche.fr/amp/2021/07/06/gravillons-sur-les-chaussees-cest-fait-expres-9653611.php,2021-08-03 19:43:36,local
Montréal_V2,"""travaux routiers""",14,Le Progrès,Lons-le-Saunier | La plaque de Tutillus a près de 2 000 ans,2021-08-02,1,https://www.leprogres.fr/culture-loisirs/2021/08/03/la-plaque-de-tutillus-a-pres-de-2-000-ans,2021-08-03 19:43:36,local
Montréal_V2,"""travaux routiers""",15,L'Avant-Poste,Les framboises sont arrivées dans la Vallée,2021-07-22,12,https://www.lavantposte.ca/article/2021/07/22/les-framboises-sont-arrivees-dans-la-vallee,2021-08-03 19:43:36,local
Montréal_V2,"""travaux routiers""",16,Zone911,Congestion monstre sur la route 175 - Réserve faunique des Laurentides.,2021-07-04,30,https://zone911.com/divers/31083-congestion-monstre-sur-la-route-175-reserve-faunique-des-laurentides,2021-08-03 19:43:36,local
Montréal_V2,"""travaux routiers""",17,Le Dauphiné Libéré,"Mazan-l'Abbaye. Des travaux routiers du 19 au 23 juillet, sur la RD 288",2021-07-19,15,https://www.ledauphine.com/societe/2021/07/19/des-travaux-routiers-du-19-au-23-juillet-sur-la-rd-288,2021-08-03 19:43:37,local
Montréal_V2,"""travaux routiers""",18,DNA - Dernières Nouvelles d'Alsace,Cyclisme/FSGT | La 13e grimpée du Waldbach sourit au vacancier Feodoroff,2021-08-03,0,https://www.dna.fr/sport/2021/08/03/la-13e-grimpee-du-waldbach-sourit-au-vacancier-feodoroff,2021-08-03 19:43:37,local
Montréal_V2,"""travaux routiers""",19,La Presse,Réfection d'une courbe dangereuse | Wentworth-Nord patiente depuis plus de 20 ans,2021-07-19,15,https://www.lapresse.ca/actualites/2021-07-19/refection-d-une-courbe-dangereuse/wentworth-nord-patiente-depuis-plus-de-20-ans.php,2021-08-03 19:43:38,local
Montréal_V2,"""travaux routiers""",20,Transport Magazine,Levée des entraves sur le pont Pierre-Laporte,2021-07-06,28,https://www.transport-magazine.com/levee-entraves-pont-pierre-laporte/,2021-08-03 19:43:38,local
Montréal_V2,"""travaux routiers""",21,2424.MG,INFRASTRUCTURES – Recrudescence des actes de vandalisme et de vols sur les chantiers des travaux routiers,2021-08-02,1,https://2424.mg/news/infrastructures-recrudescence-des-actes-de-vandalisme-et-de-vols-sur-les-chantiers-des-travaux-routiers/,2021-08-03 19:43:38,local
Montréal_V2,"""travaux routiers""",22,Le Soleil - Groupe Capitales Médias,"Travaux routiers, un été d'enfer encore et toujours!",2021-06-07,57,https://www.lesoleil.com/opinions/point-de-vue/travaux-routiers-un-ete-denfer-encore-et-toujours-988196fb0e8e9d8cf8b0a72172f2d21b,2021-08-03 19:43:38,local
Montréal_V2,"""travaux routiers""",23,CNW Telbec,"Chantier de l'autoroute 20, à Saint-Janvier-de-Joly - Surveillance par radar photo mobile",2021-07-09,25,https://www.newswire.ca/fr/news-releases/chantier-de-l-autoroute-20-a-saint-janvier-de-joly-surveillance-par-radar-photo-mobile-834779393.html,2021-08-03 19:43:39,local
Montréal_V2,"""travaux routiers""",24,La Presse,Travaux routiers | Les entraves de la fin de semaine,2021-04-09,116,https://www.lapresse.ca/actualites/grand-montreal/2021-04-09/travaux-routiers/les-entraves-de-la-fin-de-semaine.php,2021-08-03 19:43:39,local
Montréal_V2,"""travaux routiers""",25,L'Action d'Autray,05 juillet 2021 Un projet majeur se concrétise à Saint-Barthélemy,2021-07-05,29,https://www.lactiondautray.com/article/2021/07/05/un-projet-majeur-se-concretise-a-saint-barthelemy,2021-08-03 19:43:39,local
Montréal_V2,autobus OR tramway,1,Le Soleil - Groupe Capitales Médias,"Tramway, congestion, densification et développement durable… Une vision globale est nécessaire",2021-08-03,0,https://www.lesoleil.com/opinions/point-de-vue/tramway-congestion-densification-et-developpement-durable-une-vision-globale-est-necessaire-1ebebf67a229d94e6e7873d8635c207c,2021-08-03 19:43:47,local
Montréal_V2,autobus OR tramway,2,ICI.Radio-Canada.ca,Un autobus aquatique évacué à Gatineau,2021-08-02,1,https://ici.radio-canada.ca/nouvelle/1813719/autobus-touristique-evacuation-marina-hull-aucun-blesse,2021-08-03 19:43:47,local
Montréal_V2,autobus OR tramway,3,Le Journal de Québec,Coup d'éclat pour sauver des arbres menacés par le tramway,2021-07-31,3,https://www.journaldequebec.com/2021/07/31/coup-declat-pour-sauver-des-arbres,2021-08-03 19:43:48,local
Montréal_V2,autobus OR tramway,4,Le Journal de Québec,"Tracé du tramway dans Limoilou: les commerçants comblés, des résidents déçus",2021-07-15,19,https://www.journaldequebec.com/2021/07/14/passage-du-tramway-sur-la-4e-avenue-la-preservation-de-la-place-limouloise-a-pese-lourd,2021-08-03 19:43:48,local
Montréal_V2,autobus OR tramway,5,Le Journal de Québec,Tramway de Québec: feu vert de la CAQ pour un nouvel appel d'offres,2021-07-07,27,https://www.journaldequebec.com/2021/07/07/tramway-de-quebec-feu-vert-de-la-caq-pour-un-nouvel-appel-doffres,2021-08-03 19:43:48,local
Montréal_V2,autobus OR tramway,6,ICI.Radio-Canada.ca,Infrastructures : les villes préfèrent les autobus zéro émission au métro,2021-07-27,7,https://ici.radio-canada.ca/nouvelle/1812145/autobus-electrique-metro-banque-infrastructure-canada,2021-08-03 19:43:48,local
Montréal_V2,autobus OR tramway,7,L'Union,"Rupture de câbles, le tramway toujours à l'arrêt à Reims",2021-08-03,0,https://www.lunion.fr/id281047/article/2021-08-03/rupture-de-cables-le-tramway-toujours-larret-reims,2021-08-03 19:43:49,local
Montréal_V2,autobus OR tramway,8,ICI.Radio-Canada.ca,Tramway Aylmer-Ottawa : le maire de Gatineau optimiste pour une annonce prochaine,2021-07-28,6,https://ici.radio-canada.ca/nouvelle/1812397/maxime-pedneaud-jobin-bilan-tramway-aylmer-ottawa,2021-08-03 19:43:49,local
Montréal_V2,autobus OR tramway,9,La Presse,"Investissements des villes au Canada | Les autobus électriques avant le métro, constate la Banque de l'infrastructure",2021-07-27,7,https://www.lapresse.ca/actualites/environnement/2021-07-27/investissements-des-villes-au-canada/les-autobus-electriques-avant-le-metro-constate-la-banque-de-l-infrastructure.php,2021-08-03 19:43:49,local
Montréal_V2,autobus OR tramway,10,L’actualité,Infrastructure: les Villes préfèrent les autobus zéro émission au métro,2021-07-27,7,https://lactualite.com/actualites/infrastructure-les-villes-preferent-les-autobus-zero-emission-au-metro/,2021-08-03 19:43:49,local
Montréal_V2,autobus OR tramway,11,Le Journal de Québec,Appels de qualification du tramway: Labeaume confiant d'obtenir le décret d'ici mercredi,2021-07-05,29,https://www.journaldequebec.com/2021/07/05/appels-de-qualification-du-tramway-labeaume-confiant-dobtenir-le-decret-dici-mercredi,2021-08-03 19:43:50,local
Montréal_V2,autobus OR tramway,12,ICI.Radio-Canada.ca,Les autobus d'Orléans Express reprendront la route Ottawa-Montréal dès le 8 juillet,2021-07-05,29,https://ici.radio-canada.ca/nouvelle/1806720/autobus-ottawa-gatineau-montreal-transport-orleans-express,2021-08-03 19:43:50,local
Montréal_V2,autobus OR tramway,13,Le Soleil - Groupe Capitales Médias,Le tramway déplacé vers D'Estimauville fait grimper la valeur du contrat d'ingénierie de SYSTRA Canada,2021-07-16,18,https://www.lesoleil.com/actualite/la-capitale/le-tramway-deplace-vers-destimauville-fait-grimper-la-valeur-du-contrat-dingenierie-de-systra-canada-acc35096ab0fa1210a2007bf654c64aa,2021-08-03 19:43:50,local
Montréal_V2,autobus OR tramway,14,Le Devoir,L'aide de Québec pour électrifier les autobus scolaires fait des mécontents,2021-07-06,28,https://www.ledevoir.com/economie/616038/transport-l-aide-de-quebec-pour-electrifier-les-autobus-scolaires-fait-des-mecontents,2021-08-03 19:43:50,local
Montréal_V2,autobus OR tramway,15,CNW Telbec,"Autoroute 30, à Boucherville - Asphaltage et amélioration des mesures préférentielles pour autobus sur l'autoroute 30 : blitz de travaux durant la fin de semaine du 6 août",2021-08-02,1,https://www.newswire.ca/fr/news-releases/autoroute-30-a-boucherville-asphaltage-et-amelioration-des-mesures-preferentielles-pour-autobus-sur-l-autoroute-30-blitz-de-travaux-durant-la-fin-de-semaine-du-6-aout-845405166.html,2021-08-03 19:43:51,local
Montréal_V2,autobus OR tramway,16,Le Journal de Québec,Un autobus pour aider la vaccination dans le Bas-Saint-Laurent,2021-07-09,25,https://www.journaldequebec.com/2021/07/09/un-autobus-pour-aider-la-vaccination-dans-le-bas-saint-laurent-1,2021-08-03 19:43:51,local
